"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.058411559E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
3.060420153E0,3.994623839E-4,1.731003635E-3,-9.320789250E-4
3.062428747E0,1.464695437E-3,3.861469682E-3,-1.997311832E-3
3.064437341E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
3.066445934E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
3.068454528E0,1.464695437E-3,2.796236658E-3,1.331541280E-4
3.070463122E0,3.994623839E-4,3.861469682E-3,1.198387123E-3
3.072471716E0,1.464695437E-3,3.861469682E-3,-9.320789250E-4
3.074480309E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
3.076488903E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
3.078497497E0,-6.657706108E-4,6.657706108E-4,-1.997311832E-3
3.080506091E0,3.994623839E-4,1.731003635E-3,1.331541280E-4
3.082514684E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
3.084523278E0,3.994623839E-4,1.731003635E-3,-1.997311832E-3
3.086531872E0,-6.657706108E-4,6.657706108E-4,1.198387123E-3
3.088540466E0,3.994623839E-4,1.731003635E-3,1.198387123E-3
3.090549059E0,-6.657706108E-4,6.657706108E-4,1.331541280E-4
3.092557653E0,-6.657706108E-4,6.657706108E-4,-9.320789250E-4
3.094566247E0,-6.657706108E-4,2.796236658E-3,-9.320789250E-4
3.096574841E0,3.994623839E-4,6.657706108E-4,1.198387123E-3
3.098583434E0,3.994623839E-4,1.731003635E-3,1.198387123E-3
3.100592028E0,3.994623839E-4,1.731003635E-3,-1.997311832E-3
3.102600622E0,-6.657706108E-4,3.861469682E-3,1.331541280E-4
3.104609216E0,3.994623839E-4,3.861469682E-3,1.331541280E-4
3.106617809E0,-6.657706108E-4,2.796236658E-3,-9.320789250E-4
3.108626403E0,1.464695437E-3,3.861469682E-3,-9.320789250E-4
3.110634997E0,3.994623839E-4,4.926702939E-3,-9.320789250E-4
3.112643591E0,3.595161485E-3,3.861469682E-3,-9.320789250E-4
3.114652184E0,1.464695437E-3,3.861469682E-3,1.331541280E-4
3.116660778E0,1.464695437E-3,2.796236658E-3,1.331541280E-4
3.118669372E0,2.529928461E-3,1.731003635E-3,-9.320789250E-4
3.120677966E0,1.464695437E-3,5.991935730E-3,1.331541280E-4
3.122686559E0,1.464695437E-3,3.861469682E-3,1.331541280E-4
3.124695153E0,1.464695437E-3,4.926702939E-3,1.198387123E-3
3.126703747E0,1.464695437E-3,4.926702939E-3,1.331541280E-4
3.128712341E0,3.994623839E-4,3.861469682E-3,1.198387123E-3
3.130720934E0,1.464695437E-3,2.796236658E-3,-9.320789250E-4
3.132729528E0,-6.657706108E-4,-3.994623839E-4,1.331541280E-4
3.134738122E0,3.994623839E-4,-2.529928461E-3,1.331541280E-4
3.136746716E0,-1.731003635E-3,-4.660394508E-3,-9.320789250E-4
3.138755309E0,-1.731003635E-3,-5.725627299E-3,1.331541280E-4
3.140763903E0,-1.731003635E-3,-7.856093347E-3,1.331541280E-4
3.142772497E0,-2.796236658E-3,-7.856093347E-3,-9.320789250E-4
3.144781091E0,-2.796236658E-3,-9.986559860E-3,1.198387123E-3
3.146789684E0,-3.861469682E-3,-1.211702544E-2,-9.320789250E-4
3.148798278E0,-4.926702939E-3,-1.318225823E-2,-9.320789250E-4
3.150806872E0,-4.926702939E-3,-1.531272475E-2,-9.320789250E-4
3.152815466E0,-3.861469682E-3,-1.424749196E-2,1.331541280E-4
3.154824059E0,-2.796236658E-3,-1.531272475E-2,-9.320789250E-4
3.156832653E0,-4.926702939E-3,-1.318225823E-2,1.198387123E-3
3.158841247E0,-3.861469682E-3,-1.424749196E-2,-1.997311832E-3
3.160849841E0,-2.796236658E-3,-9.986559860E-3,-9.320789250E-4
3.162858434E0,-2.796236658E-3,-8.921326138E-3,1.331541280E-4
3.164867028E0,-2.796236658E-3,-8.921326138E-3,-9.320789250E-4
3.166875622E0,-4.926702939E-3,-6.790860556E-3,1.198387123E-3
3.168884216E0,-1.731003635E-3,-6.790860556E-3,-1.997311832E-3
3.170892809E0,-2.796236658E-3,-6.790860556E-3,1.331541280E-4
3.172901403E0,-1.731003635E-3,-4.660394508E-3,1.331541280E-4
3.174909997E0,-1.731003635E-3,-6.790860556E-3,1.198387123E-3
3.176918591E0,-2.796236658E-3,-5.725627299E-3,1.331541280E-4
3.178927184E0,-2.796236658E-3,-5.725627299E-3,1.198387123E-3
3.180935778E0,-2.796236658E-3,-7.856093347E-3,-9.320789250E-4
3.182944372E0,-6.657706108E-4,-6.790860556E-3,1.331541280E-4
3.184952966E0,-6.657706108E-4,-4.660394508E-3,-9.320789250E-4
3.186961559E0,-1.731003635E-3,-5.725627299E-3,1.331541280E-4
3.188970153E0,-1.731003635E-3,-5.725627299E-3,1.331541280E-4
3.190978747E0,-1.731003635E-3,-4.660394508E-3,1.331541280E-4
3.192987288E0,-1.731003635E-3,-3.595161485E-3,1.331541280E-4
3.194995830E0,-6.657706108E-4,-4.660394508E-3,-9.320789250E-4
3.197004372E0,-6.657706108E-4,-6.790860556E-3,-9.320789250E-4
3.199012913E0,-3.861469682E-3,-1.105179265E-2,1.331541280E-4
3.201021455E0,-2.796236658E-3,-8.921326138E-3,-9.320789250E-4
3.203029997E0,-3.861469682E-3,-9.986559860E-3,-9.320789250E-4
3.205038538E0,-3.861469682E-3,-9.986559860E-3,1.198387123E-3
3.207047080E0,-4.926702939E-3,-9.986559860E-3,1.331541280E-4
3.209055622E0,-6.657706108E-4,-8.921326138E-3,1.331541280E-4
3.211064163E0,-2.796236658E-3,-9.986559860E-3,1.331541280E-4
3.213072705E0,-3.861469682E-3,-1.211702544E-2,-1.997311832E-3
3.215081247E0,-3.861469682E-3,-1.211702544E-2,1.331541280E-4
3.217089788E0,-3.861469682E-3,-1.211702544E-2,-1.997311832E-3
3.219098330E0,-3.861469682E-3,-7.856093347E-3,-9.320789250E-4
3.221106872E0,-1.731003635E-3,-3.595161485E-3,1.331541280E-4
3.223115413E0,3.994623839E-4,2.796236658E-3,-9.320789250E-4
3.225123955E0,2.529928461E-3,5.991935730E-3,-9.320789250E-4
3.227132497E0,1.464695437E-3,4.926702939E-3,-9.320789250E-4
3.229141038E0,1.464695437E-3,6.657706108E-4,1.198387123E-3
3.231149580E0,3.994623839E-4,-5.725627299E-3,1.331541280E-4
3.233158122E0,-2.796236658E-3,-8.921326138E-3,-9.320789250E-4
3.235166663E0,-3.861469682E-3,-1.531272475E-2,-9.320789250E-4
3.237175205E0,-5.991935730E-3,-1.637795754E-2,1.331541280E-4
3.239183747E0,-7.057168987E-3,-1.850842312E-2,1.198387123E-3
3.241192288E0,-3.861469682E-3,-1.957365684E-2,1.331541280E-4
3.243200830E0,-3.861469682E-3,-1.211702544E-2,1.331541280E-4
3.245209372E0,-1.731003635E-3,-7.856093347E-3,-9.320789250E-4
3.247217913E0,-6.657706108E-4,-4.660394508E-3,-9.320789250E-4
3.249226455E0,-2.796236658E-3,-1.464695437E-3,-9.320789250E-4
3.251234997E0,1.464695437E-3,2.796236658E-3,1.331541280E-4
3.253243538E0,3.994623839E-4,4.926702939E-3,-9.320789250E-4
3.255252080E0,1.464695437E-3,4.926702939E-3,-9.320789250E-4
3.257260622E0,3.994623839E-4,4.926702939E-3,-9.320789250E-4
3.259269163E0,1.464695437E-3,-1.464695437E-3,-9.320789250E-4
3.261277705E0,-6.657706108E-4,-6.790860556E-3,-9.320789250E-4
3.263286247E0,-3.861469682E-3,-7.856093347E-3,-1.997311832E-3
3.265294841E0,-3.861469682E-3,-1.105179265E-2,-9.320789250E-4
3.267303434E0,-1.731003635E-3,-1.105179265E-2,1.198387123E-3
3.269312028E0,-1.731003635E-3,-2.529928461E-3,-9.320789250E-4
3.271320622E0,3.994623839E-4,2.796236658E-3,1.331541280E-4
3.273329216E0,3.595161485E-3,1.131810062E-2,-9.320789250E-4
3.275337809E0,5.725627299E-3,2.410089783E-2,-9.320789250E-4
3.277346403E0,1.105179265E-2,3.262276202E-2,1.331541280E-4
3.279354997E0,8.921326138E-3,3.475322574E-2,-9.320789250E-4
3.281363591E0,8.921326138E-3,3.368799388E-2,-9.320789250E-4
3.283372184E0,7.856093347E-3,2.516612969E-2,1.331541280E-4
3.285380778E0,6.790860556E-3,2.197043039E-2,-1.997311832E-3
3.287389372E0,4.660394508E-3,1.770949923E-2,-9.320789250E-4
3.289397966E0,5.725627299E-3,8.122402243E-3,-9.320789250E-4
3.291406559E0,1.464695437E-3,-3.994623839E-4,-1.997311832E-3
3.293415153E0,-3.861469682E-3,-2.529928461E-3,-9.320789250E-4
3.295423747E0,3.994623839E-4,-1.464695437E-3,-1.997311832E-3
3.297432341E0,3.994623839E-4,-1.464695437E-3,-9.320789250E-4
3.299440934E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
3.301449528E0,3.994623839E-4,-1.464695437E-3,1.331541280E-4
3.303458122E0,3.994623839E-4,-3.994623839E-4,-9.320789250E-4
3.305466716E0,3.994623839E-4,4.926702939E-3,1.331541280E-4
3.307475309E0,3.595161485E-3,1.238333434E-2,-1.997311832E-3
3.309483903E0,6.790860556E-3,2.197043039E-2,1.331541280E-4
3.311492497E0,8.921326138E-3,3.049229458E-2,1.331541280E-4
3.313501091E0,1.105179265E-2,3.475322574E-2,-9.320789250E-4
3.315509684E0,1.211702544E-2,3.475322574E-2,1.331541280E-4
3.317518278E0,9.986559860E-3,2.942706272E-2,1.331541280E-4
3.319526872E0,6.790860556E-3,2.410089783E-2,1.331541280E-4
3.321535466E0,4.660394508E-3,1.877473295E-2,-1.997311832E-3
3.323544059E0,4.660394508E-3,1.344856713E-2,-9.320789250E-4
3.325552653E0,5.725627299E-3,8.122402243E-3,1.331541280E-4
3.327561247E0,2.529928461E-3,-2.529928461E-3,1.331541280E-4
3.329569841E0,-2.796236658E-3,-5.725627299E-3,-9.320789250E-4
3.331578434E0,-3.861469682E-3,-1.318225823E-2,1.198387123E-3
3.333587028E0,-5.991935730E-3,-1.637795754E-2,-9.320789250E-4
3.335595622E0,-8.122402243E-3,-6.790860556E-3,-9.320789250E-4
3.337604216E0,-2.796236658E-3,-7.856093347E-3,-9.320789250E-4
3.339612809E0,3.994623839E-4,-1.105179265E-2,-9.320789250E-4
3.341621403E0,-2.796236658E-3,-6.790860556E-3,-9.320789250E-4
3.343629997E0,1.464695437E-3,2.410089783E-2,-1.997311832E-3
3.345638591E0,1.531272475E-2,5.925358832E-2,-1.997311832E-3
3.347647184E0,2.489982173E-2,6.990591437E-2,-1.997311832E-3
3.349655778E0,2.170412242E-2,6.244928762E-2,-3.062544856E-3
3.351664372E0,1.531272475E-2,4.647079110E-2,1.331541280E-4
3.353672966E0,1.318225823E-2,2.410089783E-2,-9.320789250E-4
3.355681559E0,6.790860556E-3,-9.986559860E-3,1.331541280E-4
3.357690153E0,-2.796236658E-3,-2.703028731E-2,1.331541280E-4
3.359698747E0,-9.187635034E-3,-4.087831825E-2,-9.320789250E-4
3.361707341E0,-1.344856713E-2,-4.833494872E-2,1.198387123E-3
3.363715934E0,-1.770949923E-2,-5.153064802E-2,1.331541280E-4
3.365724528E0,-1.451379992E-2,-5.579157919E-2,1.331541280E-4
3.367733122E0,-1.451379992E-2,-6.324820966E-2,1.331541280E-4
3.369741716E0,-1.557903271E-2,-6.324820966E-2,1.331541280E-4
3.371750309E0,-1.557903271E-2,-5.579157919E-2,1.331541280E-4
3.373758903E0,-5.991935730E-3,-2.170412242E-2,-1.997311832E-3
3.375767497E0,1.211702544E-2,1.238333434E-2,-3.062544856E-3
3.377776091E0,1.744319126E-2,2.729659714E-2,-9.320789250E-4
3.379784684E0,1.531272475E-2,1.451379992E-2,1.331541280E-4
3.381793278E0,7.856093347E-3,-8.921326138E-3,1.198387123E-3
3.383801872E0,-1.731003635E-3,-2.809552103E-2,1.198387123E-3
3.385810466E0,-1.131810062E-2,-3.235645220E-2,2.263620263E-3
3.387819059E0,-1.664426550E-2,-1.744319126E-2,3.328853287E-3
3.389827653E0,-5.991935730E-3,-2.063889056E-2,2.263620263E-3
3.391836247E0,3.994623839E-4,-2.383458801E-2,1.198387123E-3
3.393844841E0,8.921326138E-3,-6.790860556E-3,-4.127778113E-3
3.395853434E0,9.986559860E-3,-3.994623839E-4,-3.062544856E-3
3.397862028E0,5.725627299E-3,-1.211702544E-2,1.198387123E-3
3.399870622E0,-9.187635034E-3,-3.448691964E-2,1.198387123E-3
3.401879216E0,-1.664426550E-2,-5.579157919E-2,1.198387123E-3
3.403887809E0,-2.090519853E-2,-7.496577501E-2,1.331541280E-4
3.405896403E0,-2.303566411E-2,-8.561810106E-2,-9.320789250E-4
3.407904997E0,-2.410089783E-2,-9.094426781E-2,1.331541280E-4
3.409913591E0,-2.090519853E-2,-8.668334037E-2,3.328853287E-3
3.411922184E0,-1.664426550E-2,-7.390054315E-2,6.524552125E-3
3.413930726E0,-1.238333434E-2,-5.366111174E-2,1.398118306E-2
3.415939268E0,-2.796236658E-3,-3.235645220E-2,2.037258074E-2
3.417947809E0,5.725627299E-3,-8.921326138E-3,3.315537795E-2
3.419956351E0,1.318225823E-2,7.057168987E-3,5.019910634E-2
3.421964893E0,1.957365684E-2,2.197043039E-2,6.830807030E-2
3.423973434E0,2.809552103E-2,2.942706272E-2,8.109086752E-2
3.425981976E0,4.087831825E-2,2.836182900E-2,9.174319357E-2
3.427990518E0,4.620448127E-2,2.303566411E-2,1.013302878E-1
3.429999059E0,4.726971686E-2,1.731003635E-3,1.087869257E-1
3.432007601E0,4.087831825E-2,-2.703028731E-2,1.183740199E-1
3.434016143E0,3.129122034E-2,-5.366111174E-2,1.300915778E-1
3.436024684E0,2.596505545E-2,-6.750914454E-2,1.407439113E-1
3.438033226E0,3.022598661E-2,-8.135717362E-2,1.439396143E-1
3.440041768E0,4.513924941E-2,-7.177007198E-2,1.428743750E-1
3.442050309E0,6.431344151E-2,-4.940018058E-2,1.396786869E-1
3.444059163E0,8.987903595E-2,-3.342168778E-2,1.332872808E-1
3.446067966E0,1.090532318E-1,-1.531272475E-2,1.300915778E-1
3.448072757E0,1.175750941E-1,-5.725627299E-3,1.279611140E-1
3.450077549E0,1.229012609E-1,-1.105179265E-2,1.268958896E-1
3.452082757E0,1.186403260E-1,-2.383458801E-2,1.247654185E-1
3.454088747E0,1.122489274E-1,-3.022598661E-2,1.237001866E-1
3.456094945E0,1.069227681E-1,-3.555215150E-2,1.215697154E-1
3.458101143E0,1.026618332E-1,-4.513924941E-2,1.194392517E-1
3.460108122E0,1.005313694E-1,-4.194355011E-2,1.183740199E-1
3.462115934E0,9.840089828E-2,-3.661738336E-2,1.130478531E-1
3.464124580E0,9.946613014E-2,-3.235645220E-2,1.055912226E-1
3.466134007E0,1.037270650E-1,-3.235645220E-2,1.002650559E-1
3.468144163E0,1.026618332E-1,-2.596505545E-2,9.706936032E-2
3.470154945E0,1.047922969E-1,-1.211702544E-2,9.067796171E-2
3.472166247E0,1.111836955E-1,4.926702939E-3,7.896039635E-2
3.474177966E0,1.229012609E-1,1.238333434E-2,6.404713541E-2
3.476189945E0,1.292926520E-1,2.090519853E-2,5.019910634E-2
3.478202028E0,1.314231306E-1,2.623136342E-2,3.422060981E-2
3.480213799E0,1.324883550E-1,3.155753016E-2,1.824211515E-2
3.482222341E0,1.314231306E-1,3.581846133E-2,4.394086078E-3
3.484230882E0,1.303578913E-1,3.581846133E-2,-9.453942999E-3
3.486239424E0,1.303578913E-1,4.220985994E-2,-2.117150649E-2
3.488247966E0,1.314231306E-1,4.753602296E-2,-3.182383627E-2
3.490256507E0,1.303578913E-1,6.990591437E-2,-4.886756465E-2
3.492265049E0,1.346188188E-1,8.908011019E-2,-6.484606117E-2
3.494273591E0,1.442059278E-1,9.973244369E-2,-8.082455397E-2
3.496282132E0,1.495320797E-1,1.082543060E-1,-9.360735118E-2
3.498290674E0,1.559234858E-1,1.189066395E-1,-1.042596847E-1
3.500299216E0,1.623148769E-1,1.199718714E-1,-1.117163152E-1
3.502307757E0,1.697715074E-1,1.189066395E-1,-1.138467789E-1
3.504316299E0,1.761629134E-1,1.082543060E-1,-1.127815470E-1
3.506324841E0,1.804238409E-1,9.760197252E-2,-1.106510833E-1
3.508333382E0,1.846847683E-1,8.908011019E-2,-1.042596847E-1
3.510341924E0,1.889457107E-1,8.162347972E-2,-9.893351793E-2
3.512350466E0,1.964023411E-1,7.736254483E-2,-9.147688746E-2
3.514359007E0,2.081198990E-1,7.097115368E-2,-8.188978583E-2
3.516367549E0,2.198374718E-1,6.990591437E-2,-6.910699606E-2
3.518376091E0,2.326202542E-1,6.777545065E-2,-5.525896326E-2
3.520384632E0,2.432725877E-1,6.671021879E-2,-4.034570232E-2
3.522393174E0,2.603163123E-1,6.351451576E-2,-2.330197208E-2
3.524401716E0,2.773600519E-1,5.712312087E-2,-3.062544856E-3
3.526410257E0,2.890776098E-1,5.925358832E-2,2.143781446E-2
3.528418799E0,3.018604219E-1,6.564498693E-2,4.700340703E-2
3.530427341E0,3.189041317E-1,7.523208112E-2,7.363422960E-2
3.532435882E0,3.455349505E-1,8.588441461E-2,1.023955271E-1
3.534444424E0,3.711005449E-1,9.653674066E-2,1.290263534E-1
3.536452966E0,3.987966180E-1,1.050586104E-1,1.535267085E-1
3.538461507E0,4.275579154E-1,1.178414002E-1,1.758965999E-1
3.540470049E0,4.616453648E-1,1.316894293E-1,1.972012669E-1
3.542478591E0,4.978632927E-1,1.423417628E-1,2.174406946E-1
3.544487132E0,5.319507122E-1,1.519288570E-1,2.355496585E-1
3.546495674E0,5.649729371E-1,1.593854874E-1,2.515281439E-1
3.548504216E0,5.969299674E-1,1.636464298E-1,2.685718834E-1
3.550512757E0,6.267564893E-1,1.572550237E-1,2.845503688E-1
3.552521299E0,6.608439088E-1,1.391460598E-1,2.983984053E-1
3.554529893E0,6.949313879E-1,1.167761683E-1,3.122464418E-1
3.556538486E0,7.279536128E-1,8.908011019E-2,3.207682967E-1
3.558547080E0,7.577801347E-1,5.925358832E-2,3.314206302E-1
3.560555674E0,7.886719108E-1,3.049229458E-2,3.324858546E-1
3.562564268E0,8.184984326E-1,2.796236658E-3,3.335510790E-1
3.564572861E0,8.483249545E-1,-1.850842312E-2,3.314206302E-1
3.566581455E0,8.781514764E-1,-3.129122034E-2,3.260944486E-1
3.568590049E0,9.111737013E-1,-4.300878197E-2,3.165073693E-1
3.570598643E0,9.464595318E-1,-5.153064802E-2,3.069202602E-1
3.572607236E0,9.805470109E-1,-5.685681105E-2,2.952027023E-1
3.574615830E0,1.010373473E0,-6.218297780E-2,2.813546658E-1
3.576624424E0,1.037004352E0,-6.750914454E-2,2.664414048E-1
3.578633018E0,1.062569976E0,-6.857437640E-2,2.493976802E-1
3.580641611E0,1.087070346E0,-6.537867337E-2,2.312887162E-1
3.582650205E0,1.105179310E0,-5.685681105E-2,2.110492885E-1
3.584658799E0,1.125418663E0,-4.620448127E-2,1.908098608E-1
3.586667393E0,1.149919033E0,-3.555215150E-2,1.727008969E-1
3.588675986E0,1.177615166E0,-2.383458801E-2,1.535267085E-1
3.590684580E0,1.209572077E0,-7.856093347E-3,1.364829838E-1
3.592693174E0,1.238333344E0,5.991935730E-3,1.215697154E-1
3.594701768E0,1.267094731E0,2.303566411E-2,1.087869257E-1
3.596710361E0,1.286268830E0,4.327509180E-2,9.706936032E-2
3.598718955E0,1.306508303E0,6.138405204E-2,8.535179496E-2
3.600727549E0,1.335269570E0,6.990591437E-2,7.363422960E-2
3.602736143E0,1.368291855E0,7.203638554E-2,6.191666797E-2
3.604744736E0,1.394922614E0,7.629731297E-2,4.913387448E-2
3.606753330E0,1.422618747E0,8.055824786E-2,3.848154470E-2
3.608761924E0,1.448184252E0,8.055824786E-2,2.782921307E-2
3.610770518E0,1.471619368E0,7.736254483E-2,1.611164957E-2
3.612779111E0,1.491858840E0,7.310161740E-2,6.524552125E-3
3.614787705E0,1.515293956E0,6.351451576E-2,-5.193010904E-3
3.616796299E0,1.544055223E0,4.540555924E-2,-1.371487509E-2
3.618804893E0,1.571751356E0,3.688369319E-2,-2.543243766E-2
3.620813486E0,1.597316861E0,2.942706272E-2,-3.608476743E-2
3.622822080E0,1.623947740E0,2.623136342E-2,-4.780233279E-2
3.624830674E0,1.654839516E0,2.303566411E-2,-5.845466256E-2
3.626839268E0,1.684666038E0,2.836182900E-2,-7.017222792E-2
3.628847861E0,1.711296797E0,3.262276202E-2,-8.295502514E-2
3.630856455E0,1.744319081E0,3.262276202E-2,-9.467258304E-2
3.632865049E0,1.779471755E0,3.262276202E-2,-1.053249165E-1
3.634873643E0,1.805037379E0,4.434032366E-2,-1.138467789E-1
3.636882236E0,1.835929155E0,4.966649041E-2,-1.181077138E-1
3.638890830E0,1.872147083E0,4.966649041E-2,-1.255643368E-1
3.640899424E0,1.887060285E0,8.588441461E-2,-1.308905035E-1
3.642908018E0,1.898777843E0,1.189066395E-1,-1.330209672E-1
3.644916611E0,1.929669619E0,1.189066395E-1,-1.394123733E-1
3.646925205E0,1.957365632E0,1.103847697E-1,-1.436733007E-1
3.648933799E0,1.978670359E0,1.018629074E-1,-1.489994675E-1
3.650942393E0,1.995714068E0,7.523208112E-2,-1.532603949E-1
3.652950986E0,2.018084049E0,4.540555924E-2,-1.596518010E-1
3.654959580E0,2.048975706E0,1.451379992E-2,-1.649779677E-1
3.656968174E0,2.079867363E0,-1.318225823E-2,-1.671084315E-1
3.658976768E0,2.103302717E0,-3.342168778E-2,-1.713693589E-1
3.660985361E0,2.112889767E0,-4.300878197E-2,-1.724345982E-1
3.662993955E0,2.128868103E0,-3.874785081E-2,-1.745650619E-1
3.665002549E0,2.151238203E0,-3.661738336E-2,-1.734998226E-1
3.667011143E0,2.177868843E0,-4.300878197E-2,-1.724345982E-1
3.669019736E0,2.200238705E0,-4.940018058E-2,-1.734998226E-1
3.671028330E0,2.225804329E0,-5.472634733E-2,-1.734998226E-1
3.673036924E0,2.243913412E0,-4.513924941E-2,-1.756303012E-1
3.675045518E0,2.246043921E0,-3.235645220E-2,-1.724345982E-1
3.677054111E0,2.250304699E0,-1.531272475E-2,-1.756303012E-1
3.679062705E0,2.270544291E0,-1.318225823E-2,-1.788259894E-1
3.681071299E0,2.302501202E0,-2.276935615E-2,-1.862826198E-1
3.683079893E0,2.340849638E0,-4.940018058E-2,-1.862826198E-1
3.685088486E0,2.339784384E0,-6.963960826E-2,-1.862826198E-1
3.687097080E0,2.304631710E0,-7.177007198E-2,-1.820216924E-1
3.689105674E0,2.296109676E0,-6.537867337E-2,-1.756303012E-1
3.691114268E0,2.324871063E0,-6.218297780E-2,-1.756303012E-1
3.693122861E0,2.363219500E0,-6.750914454E-2,-1.745650619E-1
3.695131455E0,2.393045902E0,-7.816147059E-2,-1.692388952E-1
3.697140049E0,2.403698206E0,-9.094426781E-2,-1.639127284E-1
3.699148643E0,2.411154985E0,-1.239664927E-1,-1.564560980E-1
3.701157236E0,2.415415764E0,-1.825543046E-1,-1.447385401E-1
3.703165830E0,2.417546272E0,-2.432725877E-1,-1.308905035E-1
3.705174372E0,2.425003052E0,-2.837514579E-1,-1.170424819E-1
3.707182913E0,2.444177151E0,-2.986647189E-1,-1.031944528E-1
3.709191455E0,2.470808029E0,-2.997299433E-1,-8.721595258E-2
3.711199997E0,2.475069046E0,-2.869471312E-1,-7.443315536E-2
3.713208538E0,2.465481758E0,-2.560553849E-1,-6.484606117E-2
3.715217080E0,2.480395079E0,-2.145113051E-1,-5.525896326E-2
3.717225622E0,2.475069046E0,-1.420754492E-1,-4.354140162E-2
3.719234163E0,2.474003792E0,-9.413997084E-2,-3.501953557E-2
3.721242705E0,2.514482498E0,-1.058575287E-1,-2.543243766E-2
3.723251247E0,2.542178631E0,-1.101184636E-1,-1.478010789E-2
3.725259788E0,2.552830935E0,-9.627043456E-2,1.331541280E-4
3.727268330E0,2.549635172E0,-7.070484012E-2,1.291595027E-2
3.729276872E0,2.578396559E0,-8.668334037E-2,2.995967865E-2
3.731285413E0,2.595440149E0,-8.135717362E-2,4.487293959E-2
3.733293955E0,2.596505404E0,-6.005251035E-2,5.765573680E-2
3.735302497E0,2.643375635E0,-9.413997084E-2,6.830807030E-2
3.737311038E0,2.662549973E0,-9.200949967E-2,8.322133124E-2
3.739319580E0,2.636984348E0,-5.472634733E-2,9.813459218E-2
3.741328122E0,2.648701906E0,-7.390054315E-2,1.119826213E-1
3.743336663E0,2.676398039E0,-1.079879999E-1,1.237001866E-1
3.745345205E0,2.676398039E0,-1.101184636E-1,1.332872808E-1
3.747353747E0,2.704093933E0,-1.463363916E-1,1.450048387E-1
3.749362288E0,2.704093933E0,-1.474016160E-1,1.599181145E-1
3.751370830E0,2.721137762E0,-1.750976741E-1,1.758965999E-1
3.753379372E0,2.746703386E0,-1.995980442E-1,1.844184697E-1
3.755387913E0,2.746703386E0,-1.964023411E-1,2.003969699E-1
3.757396455E0,2.761616707E0,-2.091851383E-1,2.238320857E-1
3.759404997E0,2.777595043E0,-2.113156021E-1,2.387453467E-1
3.761413538E0,2.793573618E0,-1.942718774E-1,2.579195499E-1
3.763422080E0,2.817008734E0,-1.772281379E-1,2.643109560E-1
3.765430622E0,2.838313341E0,-1.484668553E-1,2.643109560E-1
3.767439163E0,2.867074728E0,-1.218360290E-1,2.632457018E-1
3.769447705E0,2.893705606E0,-9.413997084E-2,2.568543255E-1
3.771456247E0,2.919270992E0,-7.390054315E-2,2.472672164E-1
3.773464788E0,2.937380075E0,-5.792204663E-2,2.355496585E-1
3.775473330E0,2.953358650E0,-3.661738336E-2,2.270277888E-1
3.777481924E0,2.969336987E0,-2.276935615E-2,2.163754553E-1
3.779490518E0,2.988511324E0,-9.986559860E-3,1.993317306E-1
3.781499111E0,3.007685423E0,1.731003635E-3,1.748313755E-1
3.783507705E0,3.027924776E0,7.057168987E-3,1.567224115E-1
3.785516299E0,3.042838097E0,1.983996481E-2,1.439396143E-1
3.787524893E0,3.053490400E0,3.049229458E-2,1.396786869E-1
3.789533486E0,3.058816671E0,3.794892505E-2,1.567224115E-1
