"Time (s),""Acceleration x (m/s^2)"",""Acceleration y (m/s^2)"",""Acceleration z (m/s^2)"""
8.871405180E-1,1.436520964E-1,1.149216816E-1,9.946112633E0
8.891491110E-1,1.556231081E-1,1.005564705E-1,9.946112633E0
8.911577050E-1,1.604115069E-1,1.029506698E-1,9.955689430E0
8.931662990E-1,1.460463107E-1,1.029506698E-1,9.970054626E0
8.951748930E-1,1.484405100E-1,1.101332754E-1,9.962871552E0
8.971834860E-1,1.460463107E-1,1.053448766E-1,9.960477829E0
8.991920800E-1,1.532289088E-1,1.005564705E-1,9.950901031E0
9.012006740E-1,1.556231081E-1,1.149216816E-1,9.946112633E0
9.032092160E-1,1.556231081E-1,1.029506698E-1,9.965266228E0
9.052177570E-1,1.580173075E-1,1.173158810E-1,9.965266228E0
9.072262990E-1,1.508347094E-1,1.053448766E-1,9.946112633E0
9.092348410E-1,1.532289088E-1,9.816227108E-2,9.936535835E0
9.112433820E-1,1.508347094E-1,1.029506698E-1,9.931747437E0
9.132519240E-1,1.412578970E-1,9.337386489E-2,9.936535835E0
9.152604660E-1,1.508347094E-1,1.125274822E-1,9.950901031E0
9.172690070E-1,1.651999205E-1,1.125274822E-1,9.953294754E0
9.192775490E-1,1.604115069E-1,1.077390760E-1,9.958083153E0
9.212860910E-1,1.364694983E-1,1.005564705E-1,9.953294754E0
9.232946320E-1,1.484405100E-1,1.005564705E-1,9.941324234E0
9.253031740E-1,1.508347094E-1,1.125274822E-1,9.941324234E0
9.273117160E-1,1.364694983E-1,1.173158810E-1,9.943717957E0
9.293202570E-1,1.604115069E-1,1.053448766E-1,9.955689430E0
9.313287990E-1,1.699883193E-1,1.005564705E-1,9.941324234E0
9.333373410E-1,1.604115069E-1,1.101332754E-1,9.922170639E0
9.353458820E-1,1.580173075E-1,9.097966552E-2,9.922170639E0
9.373544240E-1,1.412578970E-1,1.125274822E-1,9.941324234E0
9.393629660E-1,1.340752989E-1,1.005564705E-1,9.943717957E0
9.413715070E-1,1.532289088E-1,1.053448766E-1,9.955689430E0
9.433800490E-1,1.508347094E-1,9.097966552E-2,9.946112633E0
9.453885910E-1,1.580173075E-1,9.576806426E-2,9.974843025E0
9.473971320E-1,1.484405100E-1,9.576806426E-2,9.950901031E0
9.494056740E-1,1.556231081E-1,1.029506698E-1,9.938929558E0
9.514142160E-1,1.484405100E-1,1.101332754E-1,9.941324234E0
9.534227570E-1,1.460463107E-1,1.077390760E-1,9.950901031E0
9.554312990E-1,1.460463107E-1,1.173158810E-1,9.953294754E0
9.574398410E-1,1.556231081E-1,9.337386489E-2,9.962871552E0
9.594483820E-1,1.436520964E-1,1.077390760E-1,9.950901031E0
9.614569240E-1,1.580173075E-1,1.053448766E-1,9.950901031E0
9.634654660E-1,1.436520964E-1,9.576806426E-2,9.953294754E0
9.654740070E-1,1.484405100E-1,8.858546615E-2,9.967659950E0
9.674825490E-1,1.484405100E-1,1.125274822E-1,9.974843025E0
9.694910910E-1,1.364694983E-1,9.576806426E-2,9.958083153E0
9.714996320E-1,1.484405100E-1,1.005564705E-1,9.948506355E0
9.735081740E-1,1.484405100E-1,1.005564705E-1,9.960477829E0
9.755167680E-1,1.508347094E-1,1.173158810E-1,9.958083153E0
9.775253610E-1,1.436520964E-1,1.125274822E-1,9.977236748E0
9.795339550E-1,1.604115069E-1,1.029506698E-1,9.989208221E0
9.815425490E-1,1.556231081E-1,1.125274822E-1,9.991601944E0
9.835511430E-1,1.484405100E-1,1.125274822E-1,9.955689430E0
9.855597360E-1,1.388636976E-1,1.101332754E-1,9.943717957E0
9.875683300E-1,1.484405100E-1,1.029506698E-1,9.936535835E0
9.895769240E-1,1.532289088E-1,1.005564705E-1,9.977236748E0
9.915855180E-1,1.508347094E-1,1.053448766E-1,9.965266228E0
9.935941110E-1,1.484405100E-1,9.576806426E-2,9.938929558E0
9.956027050E-1,1.508347094E-1,9.337386489E-2,9.938929558E0
9.976112990E-1,1.436520964E-1,1.029506698E-1,9.936535835E0
9.996198930E-1,1.460463107E-1,9.337386489E-2,9.934141159E0
1.001628486E0,1.580173075E-1,9.816227108E-2,9.948506355E0
1.003637080E0,1.532289088E-1,1.005564705E-1,9.965266228E0
1.005645674E0,1.532289088E-1,1.149216816E-1,9.965266228E0
1.007654268E0,1.604115069E-1,9.097966552E-2,9.955689430E0
1.009662861E0,1.556231081E-1,1.053448766E-1,9.946112633E0
1.011671455E0,1.628057212E-1,9.337386489E-2,9.953294754E0
1.013680049E0,1.604115069E-1,1.029506698E-1,9.958083153E0
1.015688643E0,1.556231081E-1,1.077390760E-1,9.948506355E0
1.017697236E0,1.388636976E-1,1.053448766E-1,9.953294754E0
1.019705830E0,1.604115069E-1,1.029506698E-1,9.936535835E0
1.021714424E0,1.484405100E-1,9.337386489E-2,9.955689430E0
1.023723018E0,1.604115069E-1,1.053448766E-1,9.962871552E0
1.025731611E0,1.651999205E-1,9.337386489E-2,9.960477829E0
1.027740205E0,1.484405100E-1,9.816227108E-2,9.955689430E0
1.029748799E0,1.532289088E-1,1.053448766E-1,9.962871552E0
1.031757393E0,1.532289088E-1,1.077390760E-1,9.958083153E0
1.033765986E0,1.460463107E-1,9.816227108E-2,9.946112633E0
1.035774580E0,1.484405100E-1,9.337386489E-2,9.941324234E0
1.037783174E0,1.508347094E-1,9.576806426E-2,9.934141159E0
1.039791768E0,1.388636976E-1,1.005564705E-1,9.955689430E0
1.041800361E0,1.532289088E-1,9.097966552E-2,9.953294754E0
1.043808955E0,1.436520964E-1,9.097966552E-2,9.934141159E0
1.045817549E0,1.532289088E-1,1.005564705E-1,9.931747437E0
1.047826143E0,1.364694983E-1,1.005564705E-1,9.946112633E0
1.049834736E0,1.508347094E-1,1.005564705E-1,9.972448349E0
1.051843330E0,1.508347094E-1,1.077390760E-1,9.965266228E0
1.053851924E0,1.580173075E-1,1.053448766E-1,9.967659950E0
1.055860518E0,1.484405100E-1,1.053448766E-1,9.943717957E0
1.057869111E0,1.532289088E-1,9.576806426E-2,9.938929558E0
1.059877705E0,1.484405100E-1,1.029506698E-1,9.953294754E0
1.061886299E0,1.604115069E-1,9.097966552E-2,9.953294754E0
1.063894893E0,1.388636976E-1,9.576806426E-2,9.958083153E0
1.065903486E0,1.412578970E-1,9.816227108E-2,9.965266228E0
1.067912080E0,1.532289088E-1,1.053448766E-1,9.960477829E0
1.069920674E0,1.580173075E-1,9.576806426E-2,9.941324234E0
1.071929268E0,1.436520964E-1,1.101332754E-1,9.965266228E0
1.073937861E0,1.604115069E-1,9.816227108E-2,9.960477829E0
1.075946455E0,1.604115069E-1,1.053448766E-1,9.970054626E0
1.077955049E0,1.508347094E-1,1.029506698E-1,9.953294754E0
1.079963643E0,1.604115069E-1,8.619125932E-2,9.946112633E0
1.081972236E0,1.556231081E-1,9.576806426E-2,9.955689430E0
1.083980830E0,1.484405100E-1,1.053448766E-1,9.953294754E0
1.085989424E0,1.532289088E-1,1.101332754E-1,9.962871552E0
1.087998018E0,1.508347094E-1,9.576806426E-2,9.965266228E0
1.090006611E0,1.460463107E-1,8.858546615E-2,9.948506355E0
1.092015205E0,1.556231081E-1,9.576806426E-2,9.943717957E0
1.094023799E0,1.556231081E-1,1.005564705E-1,9.936535835E0
1.096032393E0,1.388636976E-1,1.053448766E-1,9.936535835E0
1.098040986E0,1.508347094E-1,1.101332754E-1,9.953294754E0
1.100049580E0,1.508347094E-1,1.005564705E-1,9.960477829E0
1.102058174E0,1.580173075E-1,1.005564705E-1,9.946112633E0
1.104066768E0,1.628057212E-1,1.005564705E-1,9.950901031E0
1.106075361E0,1.436520964E-1,9.337386489E-2,9.936535835E0
1.108083955E0,1.484405100E-1,9.816227108E-2,9.953294754E0
1.110092549E0,1.699883193E-1,1.005564705E-1,9.970054626E0
1.112101143E0,1.604115069E-1,1.077390760E-1,9.958083153E0
1.114109736E0,1.412578970E-1,1.125274822E-1,9.950901031E0
1.116118330E0,1.460463107E-1,9.337386489E-2,9.948506355E0
1.118126924E0,1.484405100E-1,1.005564705E-1,9.931747437E0
1.120135518E0,1.340752989E-1,1.053448766E-1,9.941324234E0
1.122144111E0,1.723825186E-1,1.101332754E-1,9.958083153E0
1.124152705E0,1.556231081E-1,1.149216816E-1,9.979631424E0
1.126161299E0,1.556231081E-1,9.576806426E-2,9.972448349E0
1.128169893E0,1.532289088E-1,1.125274822E-1,9.946112633E0
1.130178486E0,1.484405100E-1,1.029506698E-1,9.938929558E0
1.132187080E0,1.699883193E-1,1.149216816E-1,9.946112633E0
1.134195622E0,1.556231081E-1,1.005564705E-1,9.962871552E0
1.136204163E0,1.604115069E-1,9.576806426E-2,9.960477829E0
1.138212705E0,1.460463107E-1,1.005564705E-1,9.958083153E0
1.140221247E0,1.388636976E-1,1.053448766E-1,9.967659950E0
1.142229788E0,1.436520964E-1,1.244984865E-1,9.941324234E0
1.144238330E0,1.604115069E-1,1.053448766E-1,9.955689430E0
1.146246872E0,1.604115069E-1,9.337386489E-2,9.958083153E0
1.148255413E0,1.316810995E-1,1.077390760E-1,9.960477829E0
1.150263955E0,1.580173075E-1,1.077390760E-1,9.950901031E0
1.152272497E0,1.436520964E-1,1.077390760E-1,9.934141159E0
1.154281038E0,1.556231081E-1,9.337386489E-2,9.946112633E0
1.156289580E0,1.484405100E-1,1.005564705E-1,9.931747437E0
1.158298122E0,1.460463107E-1,1.101332754E-1,9.953294754E0
1.160306663E0,1.508347094E-1,1.077390760E-1,9.970054626E0
1.162315205E0,1.508347094E-1,1.053448766E-1,9.965266228E0
1.164323747E0,1.580173075E-1,1.005564705E-1,9.943717957E0
1.166332288E0,1.484405100E-1,1.077390760E-1,9.941324234E0
1.168340830E0,1.436520964E-1,9.337386489E-2,9.926959038E0
1.170349372E0,1.699883193E-1,1.125274822E-1,9.941324234E0
1.172357913E0,1.651999205E-1,9.576806426E-2,9.962871552E0
1.174366455E0,1.628057212E-1,9.576806426E-2,9.965266228E0
1.176374997E0,1.556231081E-1,1.125274822E-1,9.970054626E0
1.178383538E0,1.580173075E-1,1.053448766E-1,9.958083153E0
1.180392080E0,1.604115069E-1,1.197100878E-1,9.958083153E0
1.182400622E0,1.556231081E-1,9.576806426E-2,9.948506355E0
1.184409163E0,1.556231081E-1,9.816227108E-2,9.962871552E0
1.186417705E0,1.508347094E-1,9.576806426E-2,9.962871552E0
1.188426247E0,1.364694983E-1,9.576806426E-2,9.941324234E0
1.190434788E0,1.484405100E-1,1.149216816E-1,9.934141159E0
1.192443330E0,1.580173075E-1,1.077390760E-1,9.931747437E0
1.194451872E0,1.556231081E-1,1.077390760E-1,9.948506355E0
1.196460413E0,1.388636976E-1,9.816227108E-2,9.970054626E0
1.198468955E0,1.580173075E-1,1.053448766E-1,9.960477829E0
1.200477497E0,1.436520964E-1,1.125274822E-1,9.958083153E0
1.202486038E0,1.460463107E-1,9.337386489E-2,9.946112633E0
1.204494580E0,1.460463107E-1,1.029506698E-1,9.950901031E0
1.206503174E0,1.436520964E-1,1.077390760E-1,9.950901031E0
1.208511768E0,1.580173075E-1,9.816227108E-2,9.972448349E0
1.210520361E0,1.604115069E-1,1.029506698E-1,9.965266228E0
1.212528955E0,1.556231081E-1,1.101332754E-1,9.950901031E0
1.214537549E0,1.484405100E-1,9.097966552E-2,9.934141159E0
1.216546143E0,1.508347094E-1,8.379705995E-2,9.943717957E0
1.218554736E0,1.412578970E-1,1.005564705E-1,9.958083153E0
1.220563330E0,1.484405100E-1,1.125274822E-1,9.970054626E0
1.222571924E0,1.532289088E-1,1.053448766E-1,9.972448349E0
1.224580518E0,1.364694983E-1,9.576806426E-2,9.950901031E0
1.226589111E0,1.580173075E-1,1.053448766E-1,9.941324234E0
1.228597705E0,1.388636976E-1,9.097966552E-2,9.943717957E0
1.230606299E0,1.556231081E-1,9.816227108E-2,9.948506355E0
1.232614893E0,1.628057212E-1,9.097966552E-2,9.960477829E0
1.234623486E0,1.532289088E-1,9.576806426E-2,9.970054626E0
1.236632080E0,1.484405100E-1,1.029506698E-1,9.953294754E0
1.238640674E0,1.436520964E-1,1.101332754E-1,9.953294754E0
1.240649268E0,1.675941199E-1,1.005564705E-1,9.950901031E0
1.242657861E0,1.508347094E-1,1.053448766E-1,9.965266228E0
1.244666455E0,1.364694983E-1,9.816227108E-2,9.974843025E0
1.246675049E0,1.508347094E-1,9.576806426E-2,9.962871552E0
1.248683643E0,1.675941199E-1,9.097966552E-2,9.950901031E0
1.250692236E0,1.460463107E-1,1.029506698E-1,9.950901031E0
1.252700830E0,1.508347094E-1,9.816227108E-2,9.950901031E0
1.254709424E0,1.508347094E-1,1.005564705E-1,9.965266228E0
1.256718018E0,1.651999205E-1,9.576806426E-2,9.970054626E0
1.258726611E0,1.364694983E-1,8.619125932E-2,9.960477829E0
1.260735205E0,1.604115069E-1,8.858546615E-2,9.953294754E0
1.262743799E0,1.532289088E-1,9.576806426E-2,9.926959038E0
1.264752393E0,1.556231081E-1,1.029506698E-1,9.938929558E0
1.266760986E0,1.484405100E-1,1.005564705E-1,9.931747437E0
1.268769580E0,1.604115069E-1,9.576806426E-2,9.953294754E0
1.270778174E0,1.604115069E-1,1.125274822E-1,9.958083153E0
1.272786768E0,1.675941199E-1,9.816227108E-2,9.960477829E0
1.274795361E0,1.508347094E-1,9.576806426E-2,9.926959038E0
1.276803955E0,1.484405100E-1,9.337386489E-2,9.938929558E0
1.278812549E0,1.604115069E-1,1.077390760E-1,9.955689430E0
1.280821143E0,1.556231081E-1,1.053448766E-1,9.967659950E0
1.282829736E0,1.675941199E-1,1.101332754E-1,9.955689430E0
1.284838330E0,1.604115069E-1,1.053448766E-1,9.953294754E0
1.286846924E0,1.340752989E-1,9.337386489E-2,9.950901031E0
1.288855518E0,1.508347094E-1,9.816227108E-2,9.936535835E0
1.290864111E0,1.556231081E-1,1.077390760E-1,9.958083153E0
1.292872705E0,1.604115069E-1,9.816227108E-2,9.972448349E0
1.294881299E0,1.651999205E-1,1.005564705E-1,9.970054626E0
1.296889893E0,1.556231081E-1,1.005564705E-1,9.955689430E0
1.298898486E0,1.556231081E-1,1.173158810E-1,9.917382240E0
1.300907080E0,1.508347094E-1,9.337386489E-2,9.926959038E0
1.302915674E0,1.628057212E-1,1.005564705E-1,9.936535835E0
1.304924268E0,1.508347094E-1,1.005564705E-1,9.953294754E0
1.306932861E0,1.747767180E-1,1.149216816E-1,9.979631424E0
1.308941455E0,1.580173075E-1,1.029506698E-1,9.953294754E0
1.310950049E0,1.412578970E-1,1.005564705E-1,9.936535835E0
1.312958643E0,1.508347094E-1,1.149216816E-1,9.938929558E0
1.314967236E0,1.532289088E-1,1.053448766E-1,9.955689430E0
1.316975830E0,1.460463107E-1,1.101332754E-1,9.950901031E0
1.318984424E0,1.556231081E-1,1.029506698E-1,9.953294754E0
1.320993018E0,1.532289088E-1,9.816227108E-2,9.962871552E0
1.323001611E0,1.628057212E-1,1.005564705E-1,9.958083153E0
1.325010205E0,1.747767180E-1,1.077390760E-1,9.955689430E0
1.327018799E0,1.604115069E-1,1.029506698E-1,9.960477829E0
1.329027393E0,1.508347094E-1,1.053448766E-1,9.972448349E0
1.331035986E0,1.460463107E-1,1.053448766E-1,9.970054626E0
1.333044580E0,1.556231081E-1,9.816227108E-2,9.953294754E0
1.335049476E0,1.532289088E-1,9.576806426E-2,9.941324234E0
1.337054372E0,1.508347094E-1,1.005564705E-1,9.948506355E0
1.339059684E0,1.651999205E-1,1.029506698E-1,9.953294754E0
1.341065518E0,1.604115069E-1,1.125274822E-1,9.979631424E0
1.343071559E0,1.651999205E-1,9.576806426E-2,9.977236748E0
1.345077601E0,1.412578970E-1,9.816227108E-2,9.967659950E0
1.347084476E0,1.508347094E-1,1.101332754E-1,9.946112633E0
1.349092184E0,1.556231081E-1,1.005564705E-1,9.946112633E0
1.351100726E0,1.580173075E-1,1.077390760E-1,9.929352760E0
1.353110101E0,1.508347094E-1,1.053448766E-1,9.960477829E0
1.355120257E0,1.532289088E-1,1.053448766E-1,9.960477829E0
1.357131091E0,1.484405100E-1,9.576806426E-2,9.960477829E0
1.359142497E0,1.460463107E-1,1.029506698E-1,9.955689430E0
1.361154320E0,1.604115069E-1,1.101332754E-1,9.941324234E0
1.363166403E0,1.508347094E-1,1.101332754E-1,9.938929558E0
1.365178591E0,1.484405100E-1,1.221042871E-1,9.970054626E0
1.367190622E0,1.460463107E-1,1.053448766E-1,9.965266228E0
1.369199216E0,1.508347094E-1,1.053448766E-1,9.965266228E0
1.371207757E0,1.556231081E-1,9.576806426E-2,9.977236748E0
1.373216299E0,1.556231081E-1,9.097966552E-2,9.950901031E0
1.375224841E0,1.556231081E-1,1.101332754E-1,9.943717957E0
1.377233382E0,1.556231081E-1,1.005564705E-1,9.943717957E0
1.379241924E0,1.556231081E-1,1.125274822E-1,9.967659950E0
1.381250466E0,1.460463107E-1,1.077390760E-1,9.950901031E0
1.383259007E0,1.508347094E-1,1.029506698E-1,9.950901031E0
1.385267549E0,1.604115069E-1,1.053448766E-1,9.934141159E0
1.387276091E0,1.508347094E-1,9.816227108E-2,9.922170639E0
1.389284632E0,1.604115069E-1,9.576806426E-2,9.950901031E0
1.391293174E0,1.532289088E-1,9.816227108E-2,9.967659950E0
1.393301716E0,1.532289088E-1,9.576806426E-2,9.962871552E0
1.395310257E0,1.508347094E-1,9.337386489E-2,9.953294754E0
1.397318799E0,1.556231081E-1,1.077390760E-1,9.962871552E0
1.399327341E0,1.580173075E-1,1.053448766E-1,9.950901031E0
1.401335882E0,1.484405100E-1,1.005564705E-1,9.960477829E0
1.403344424E0,1.508347094E-1,1.149216816E-1,9.974843025E0
1.405352966E0,1.628057212E-1,1.053448766E-1,9.967659950E0
1.407361507E0,1.484405100E-1,1.197100878E-1,9.962871552E0
1.409370049E0,1.508347094E-1,1.053448766E-1,9.950901031E0
1.411378591E0,1.604115069E-1,1.005564705E-1,9.941324234E0
1.413387132E0,1.675941199E-1,1.005564705E-1,9.955689430E0
1.415395674E0,1.436520964E-1,8.858546615E-2,9.960477829E0
1.417404216E0,1.651999205E-1,9.816227108E-2,9.974843025E0
1.419412757E0,1.628057212E-1,9.576806426E-2,9.960477829E0
1.421421299E0,1.604115069E-1,1.029506698E-1,9.960477829E0
1.423429841E0,1.460463107E-1,9.337386489E-2,9.962871552E0
1.425438382E0,1.508347094E-1,9.576806426E-2,9.955689430E0
1.427446924E0,1.556231081E-1,1.077390760E-1,9.970054626E0
1.429455466E0,1.556231081E-1,1.053448766E-1,9.960477829E0
1.431464007E0,1.532289088E-1,9.576806426E-2,9.955689430E0
1.433472549E0,1.460463107E-1,1.029506698E-1,9.922170639E0
1.435481091E0,1.484405100E-1,9.816227108E-2,9.936535835E0
1.437489632E0,1.484405100E-1,1.005564705E-1,9.938929558E0
1.439498174E0,1.364694983E-1,7.900865376E-2,9.960477829E0
1.441506716E0,1.556231081E-1,1.029506698E-1,9.953294754E0
1.443515309E0,1.532289088E-1,9.337386489E-2,9.946112633E0
1.445523903E0,1.460463107E-1,1.101332754E-1,9.941324234E0
1.447532497E0,1.484405100E-1,9.816227108E-2,9.936535835E0
1.449541091E0,1.556231081E-1,9.337386489E-2,9.953294754E0
1.451549684E0,1.364694983E-1,8.858546615E-2,9.962871552E0
1.453558278E0,1.484405100E-1,1.101332754E-1,9.955689430E0
1.455566872E0,1.556231081E-1,9.337386489E-2,9.960477829E0
1.457575466E0,1.436520964E-1,9.337386489E-2,9.943717957E0
1.459584059E0,1.508347094E-1,1.125274822E-1,9.948506355E0
1.461592653E0,1.556231081E-1,9.816227108E-2,9.946112633E0
1.463601247E0,1.508347094E-1,9.576806426E-2,9.950901031E0
1.465609841E0,1.604115069E-1,9.097966552E-2,9.953294754E0
1.467618434E0,1.484405100E-1,9.816227108E-2,9.938929558E0
1.469627028E0,1.436520964E-1,9.337386489E-2,9.936535835E0
1.471635622E0,1.532289088E-1,1.005564705E-1,9.919775963E0
1.473644216E0,1.508347094E-1,1.077390760E-1,9.941324234E0
1.475652809E0,1.532289088E-1,1.053448766E-1,9.943717957E0
1.477661403E0,1.508347094E-1,1.125274822E-1,9.955689430E0
1.479669997E0,1.580173075E-1,1.149216816E-1,9.953294754E0
1.481678591E0,1.556231081E-1,1.077390760E-1,9.946112633E0
1.483687184E0,1.628057212E-1,1.244984865E-1,9.941324234E0
1.485695778E0,1.436520964E-1,1.149216816E-1,9.950901031E0
1.487704372E0,1.604115069E-1,1.149216816E-1,9.936535835E0
1.489712966E0,1.484405100E-1,1.053448766E-1,9.989208221E0
1.491721559E0,1.460463107E-1,9.816227108E-2,9.974843025E0
1.493730153E0,1.436520964E-1,1.077390760E-1,9.982025146E0
1.495738747E0,1.628057212E-1,1.125274822E-1,9.965266228E0
1.497747341E0,1.580173075E-1,1.077390760E-1,9.958083153E0
1.499755934E0,1.556231081E-1,9.576806426E-2,9.965266228E0
1.501764528E0,1.532289088E-1,1.077390760E-1,9.970054626E0
1.503773122E0,1.436520964E-1,1.005564705E-1,9.960477829E0
1.505781716E0,1.484405100E-1,7.900865376E-2,9.965266228E0
1.507790309E0,1.723825186E-1,1.029506698E-1,9.946112633E0
1.509798903E0,1.556231081E-1,1.149216816E-1,9.948506355E0
1.511807497E0,1.604115069E-1,8.379705995E-2,9.962871552E0
1.513816091E0,1.436520964E-1,1.029506698E-1,9.967659950E0
1.515824684E0,1.436520964E-1,1.077390760E-1,9.962871552E0
1.517833278E0,1.484405100E-1,9.576806426E-2,9.958083153E0
1.519841872E0,1.556231081E-1,9.816227108E-2,9.955689430E0
1.521850466E0,1.651999205E-1,1.029506698E-1,9.958083153E0
1.523859059E0,1.532289088E-1,1.053448766E-1,9.960477829E0
1.525867653E0,1.484405100E-1,9.576806426E-2,9.986813545E0
1.527876247E0,1.484405100E-1,1.053448766E-1,9.979631424E0
1.529884841E0,1.508347094E-1,9.816227108E-2,9.953294754E0
1.531893434E0,1.460463107E-1,9.576806426E-2,9.955689430E0
1.533902028E0,1.460463107E-1,1.125274822E-1,9.941324234E0
1.535910622E0,1.628057212E-1,8.858546615E-2,9.950901031E0
1.537919216E0,1.532289088E-1,1.029506698E-1,9.953294754E0
1.539927809E0,1.340752989E-1,8.619125932E-2,9.950901031E0
1.541936403E0,1.604115069E-1,1.101332754E-1,9.946112633E0
1.543944997E0,1.556231081E-1,9.097966552E-2,9.929352760E0
1.545953591E0,1.460463107E-1,1.005564705E-1,9.926959038E0
1.547962184E0,1.580173075E-1,8.858546615E-2,9.931747437E0
1.549970778E0,1.436520964E-1,1.101332754E-1,9.965266228E0
1.551979372E0,1.508347094E-1,1.101332754E-1,9.958083153E0
1.553987966E0,1.532289088E-1,1.125274822E-1,9.950901031E0
1.555996559E0,1.556231081E-1,9.576806426E-2,9.960477829E0
1.558005153E0,1.556231081E-1,1.077390760E-1,9.948506355E0
1.560013747E0,1.340752989E-1,1.029506698E-1,9.965266228E0
1.562022341E0,1.484405100E-1,9.816227108E-2,9.950901031E0
1.564030934E0,1.556231081E-1,1.029506698E-1,9.960477829E0
1.566039528E0,1.484405100E-1,1.053448766E-1,9.950901031E0
1.568048122E0,1.412578970E-1,9.816227108E-2,9.938929558E0
1.570056716E0,1.436520964E-1,9.576806426E-2,9.934141159E0
1.572065309E0,1.460463107E-1,1.053448766E-1,9.941324234E0
1.574073903E0,1.484405100E-1,1.029506698E-1,9.948506355E0
1.576082497E0,1.436520964E-1,1.005564705E-1,9.953294754E0
1.578091091E0,1.532289088E-1,9.816227108E-2,9.948506355E0
1.580099684E0,1.460463107E-1,1.077390760E-1,9.948506355E0
1.582108278E0,1.532289088E-1,1.029506698E-1,9.946112633E0
1.584116872E0,1.651999205E-1,1.029506698E-1,9.967659950E0
1.586125466E0,1.316810995E-1,1.029506698E-1,9.953294754E0
1.588134059E0,1.604115069E-1,1.053448766E-1,9.960477829E0
1.590142653E0,1.484405100E-1,1.149216816E-1,9.958083153E0
1.592151247E0,1.460463107E-1,1.029506698E-1,9.948506355E0
1.594159841E0,1.388636976E-1,1.053448766E-1,9.948506355E0
1.596168434E0,1.628057212E-1,1.029506698E-1,9.950901031E0
1.598177028E0,1.532289088E-1,9.337386489E-2,9.970054626E0
1.600185570E0,1.604115069E-1,1.005564705E-1,9.955689430E0
1.602194111E0,1.556231081E-1,1.101332754E-1,9.943717957E0
1.604202653E0,1.436520964E-1,1.053448766E-1,9.950901031E0
1.606211195E0,1.460463107E-1,9.816227108E-2,9.948506355E0
1.608219736E0,1.628057212E-1,1.053448766E-1,9.970054626E0
1.610228278E0,1.628057212E-1,1.029506698E-1,9.955689430E0
1.612236820E0,1.460463107E-1,9.576806426E-2,9.958083153E0
1.614245361E0,1.508347094E-1,9.097966552E-2,9.950901031E0
1.616253903E0,1.532289088E-1,1.125274822E-1,9.943717957E0
1.618262445E0,1.460463107E-1,1.173158810E-1,9.946112633E0
1.620270986E0,1.604115069E-1,1.149216816E-1,9.953294754E0
1.622279528E0,1.388636976E-1,9.816227108E-2,9.950901031E0
1.624288070E0,1.532289088E-1,1.053448766E-1,9.974843025E0
1.626296611E0,1.508347094E-1,1.149216816E-1,9.958083153E0
1.628305153E0,1.604115069E-1,1.173158810E-1,9.943717957E0
1.630313695E0,1.508347094E-1,1.173158810E-1,9.936535835E0
1.632322236E0,1.556231081E-1,9.576806426E-2,9.962871552E0
1.634330778E0,1.508347094E-1,1.244984865E-1,9.960477829E0
1.636339320E0,1.580173075E-1,1.029506698E-1,9.950901031E0
1.638347861E0,1.628057212E-1,9.097966552E-2,9.938929558E0
